id,rdfs_label,name,b_type,b_iri
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
PR:000007081,hENO2,gamma-enolase (human),protein,https://purl.org/ccf/ASCTB-TEMP_gamma-enolase-human-
HGNC:3353,ENO2,neuron-specific enolase (NSE),gene,http://identifiers.org/hgnc/3353
